lat,long,yr,mon,day,hr,temp,rh,ws,prec
45.996,-77.427,2007,8,11,21,20.1,88.8,3.096,0
45.996,-77.427,2007,8,11,22,18.67,92.5,1.68,0
45.996,-77.427,2007,8,11,23,17.51,94.2,2.016,0
45.996,-77.427,2007,8,12,0,16.15,99.2,2.136,0
45.996,-77.427,2007,8,12,1,15.13,99.9,2.556,0
45.996,-77.427,2007,8,12,2,14.73,99.9,1.716,0
45.996,-77.427,2007,8,12,3,14.18,100,2.184,0
45.996,-77.427,2007,8,12,4,13.29,99.9,1.632,0
45.996,-77.427,2007,8,12,5,12.99,99.9,1.212,0
45.996,-77.427,2007,8,12,6,12.72,99.9,1.92,0
45.996,-77.427,2007,8,12,7,13.94,100,1.368,0
45.996,-77.427,2007,8,12,8,17.48,98.2,1.26,0
45.996,-77.427,2007,8,12,9,19.7,85.6,3.888,0
45.996,-77.427,2007,8,12,10,20.44,86.9,5.544,0
45.996,-77.427,2007,8,12,11,23.9,69.67,6.852,0
45.996,-77.427,2007,8,12,12,28.64,50.09,7.86,0
45.996,-77.427,2007,8,12,13,28.17,48.7,14.75,0
45.996,-77.427,2007,8,12,14,29.16,50.74,16.49,0
45.996,-77.427,2007,8,12,15,27.76,54.15,18.42,0
45.996,-77.427,2007,8,12,16,27.18,59,14.09,0
45.996,-77.427,2007,8,12,17,26.67,58.82,13.44,0
45.996,-77.427,2007,8,12,18,27.28,51.49,11.88,0
45.996,-77.427,2007,8,12,19,26.46,54.08,9.52,0
45.996,-77.427,2007,8,12,20,23.67,65.78,5.148,0
45.996,-77.427,2007,8,12,21,19.04,91.6,8.8308,0.5
45.996,-77.427,2007,8,12,22,18.06,96.2,3.9204,0
45.996,-77.427,2007,8,12,23,17.96,96.5,4.6728,0.1
45.996,-77.427,2007,8,13,0,17.99,95.9,3.4056,0
45.996,-77.427,2007,8,13,1,17.14,96.7,3.0888,0
45.996,-77.427,2007,8,13,2,18.26,72.05,5.6232,0
45.996,-77.427,2007,8,13,3,15.98,83.2,3.2076,0
45.996,-77.427,2007,8,13,4,14.04,92.7,5.148,0
45.996,-77.427,2007,8,13,5,13.53,94.2,3.2868,0
45.996,-77.427,2007,8,13,6,12.58,97.6,2.8908,0
45.996,-77.427,2007,8,13,7,13.06,94.1,3.96,0
45.996,-77.427,2007,8,13,8,15.4,83.7,3.6036,0
45.996,-77.427,2007,8,13,9,17.82,69.55,2.0196,0
45.996,-77.427,2007,8,13,10,20.05,57.46,5.2668,0
45.996,-77.427,2007,8,13,11,21.01,41.09,8.0784,0
45.996,-77.427,2007,8,13,12,21.52,38.98,5.5836,0
45.996,-77.427,2007,8,13,13,22.54,35.06,5.94,0
45.996,-77.427,2007,8,13,14,23.8,31.27,6.2568,0
45.996,-77.427,2007,8,13,15,24.86,28.41,4.9896,0
45.996,-77.427,2007,8,13,16,25.13,27.72,10.1772,0
45.996,-77.427,2007,8,13,17,24.79,29.12,11.286,0
45.996,-77.427,2007,8,13,18,23.53,31.34,7.6824,0
45.996,-77.427,2007,8,13,19,22.17,36.76,9.5832,0
45.996,-77.427,2007,8,13,20,19.69,47.07,11.88,0
45.996,-77.427,2007,8,13,21,18.02,52.64,10.0188,0
45.996,-77.427,2007,8,13,22,16.29,59.76,6.5736,0
45.996,-77.427,2007,8,13,23,14.15,67.72,2.0196,0
45.996,-77.427,2007,8,14,0,12.07,74.94,4.3164,0
45.996,-77.427,2007,8,14,1,9.48,85.8,4.1184,0
45.996,-77.427,2007,8,14,2,9.79,87.5,3.0096,0
45.996,-77.427,2007,8,14,3,9.92,87.9,3.96,0
45.996,-77.427,2007,8,14,4,8.01,93.5,2.8116,0
45.996,-77.427,2007,8,14,5,8.33,92.1,3.4452,0
45.996,-77.427,2007,8,14,6,6.185,97.9,3.8016,0
45.996,-77.427,2007,8,14,7,6.663,98.3,2.4948,0
45.996,-77.427,2007,8,14,8,12.41,80.8,3.3264,0
45.996,-77.427,2007,8,14,9,14.72,69.83,4.158,0
45.996,-77.427,2007,8,14,10,15.94,62.9,8.712,0
45.996,-77.427,2007,8,14,11,17.26,60.67,11.5632,0
45.996,-77.427,2007,8,14,12,18.07,55.96,5.742,0
45.996,-77.427,2007,8,14,13,20.53,51.42,5.3856,0
45.996,-77.427,2007,8,14,14,21.14,50.43,6.4152,0
45.996,-77.427,2007,8,14,15,20.94,52.92,6.2568,0
45.996,-77.427,2007,8,14,16,20.02,54.84,4.8708,0
45.996,-77.427,2007,8,14,17,19.51,57.57,3.5244,0
45.996,-77.427,2007,8,14,18,19.42,60.1,5.5836,0
45.996,-77.427,2007,8,14,19,18.5,64.98,3.2868,0
45.996,-77.427,2007,8,14,20,17.99,68.74,3.2076,0
45.996,-77.427,2007,8,14,21,17.1,73.34,5.7024,0
45.996,-77.427,2007,8,14,22,17.07,76.58,4.3956,0
45.996,-77.427,2007,8,14,23,14.85,97.6,2.5344,2
45.996,-77.427,2007,8,15,0,15.16,98.1,4.2372,2.8
45.996,-77.427,2007,8,15,1,15.53,99.2,2.772,2
45.996,-77.427,2007,8,15,2,15.81,99.4,2.5344,0
45.996,-77.427,2007,8,15,3,16.11,99.2,2.9304,0.1
45.996,-77.427,2007,8,15,4,15.94,99.9,2.574,0
45.996,-77.427,2007,8,15,5,14.85,99.4,2.574,0
45.996,-77.427,2007,8,15,6,14.85,99.1,3.6828,0.1
45.996,-77.427,2007,8,15,7,14.82,99.5,3.564,0
45.996,-77.427,2007,8,15,8,16.05,96.9,1.386,0
45.996,-77.427,2007,8,15,9,17.5,85.7,7.128,0
45.996,-77.427,2007,8,15,10,17.16,82.1,13.4,0
45.996,-77.427,2007,8,15,11,18.62,67.73,9.97,0
45.996,-77.427,2007,8,15,12,19.47,57.43,12.06,0
45.996,-77.427,2007,8,15,13,20.43,46.1,10.45,0
45.996,-77.427,2007,8,15,14,21.89,41.19,10.43,0
45.996,-77.427,2007,8,15,15,21.89,39.32,10.69,0
45.996,-77.427,2007,8,15,16,22.27,37.37,13.51,0
45.996,-77.427,2007,8,15,17,22.71,36.15,11.42,0
45.996,-77.427,2007,8,15,18,22.64,35.23,9.74,0
45.996,-77.427,2007,8,15,19,21.93,39.87,5.364,0
45.996,-77.427,2007,8,15,20,16.31,77.56,3.708,0
45.996,-77.427,2007,8,15,21,13.29,88.5,2.868,0
45.996,-77.427,2007,8,15,22,11.9,92.7,3.432,0
45.996,-77.427,2007,8,15,23,10.4,96.6,2.964,0
45.996,-77.427,2007,8,16,0,11.77,93.9,1.224,0
45.996,-77.427,2007,8,16,1,12.45,95.7,2.952,0
45.996,-77.427,2007,8,16,2,12.44,98.3,1.092,0.1
45.996,-77.427,2007,8,16,3,12.51,99.2,0.984,0.1
45.996,-77.427,2007,8,16,4,11.73,97.5,4.356,0
45.996,-77.427,2007,8,16,5,12.07,100,4.704,0
45.996,-77.427,2007,8,16,6,12.75,97.2,6.552,0.1
45.996,-77.427,2007,8,16,7,13.67,95.7,7.956,0
45.996,-77.427,2007,8,16,8,14.07,92.5,6.648,0
45.996,-77.427,2007,8,16,9,15.13,87.9,10.31,0
45.996,-77.427,2007,8,16,10,17.82,78.22,6.732,0
45.996,-77.427,2007,8,16,11,20.6,74.55,8.95,0
45.996,-77.427,2007,8,16,12,23.84,65.44,12.3,0
45.996,-77.427,2007,8,16,13,23.53,63.15,15.2,0
45.996,-77.427,2007,8,16,14,22.98,52.21,16.03,0
45.996,-77.427,2007,8,16,15,24.45,37.54,16.25,0
45.996,-77.427,2007,8,16,16,24.62,27.55,19.31,0
45.996,-77.427,2007,8,16,17,24.76,27.35,12.14,0
45.996,-77.427,2007,8,16,18,24.18,28.2,10.81,0
45.996,-77.427,2007,8,16,19,23.22,31.37,9.1,0
45.996,-77.427,2007,8,16,20,20.33,39.32,8.22,0
45.996,-77.427,2007,8,16,21,15.6,59.46,4.86,0
45.996,-77.427,2007,8,16,22,11.46,81.5,2.196,0
45.996,-77.427,2007,8,16,23,9.17,80.6,4.128,0
45.996,-77.427,2007,8,17,0,7.818,89,3.648,0
45.996,-77.427,2007,8,17,1,7.346,91.3,2.604,0
45.996,-77.427,2007,8,17,2,6.39,94.9,1.92,0
45.996,-77.427,2007,8,17,3,5.47,94.8,1.86,0
45.996,-77.427,2007,8,17,4,5.311,97.7,3.876,0
45.996,-77.427,2007,8,17,5,4.937,99,4.02,0
45.996,-77.427,2007,8,17,6,4.186,99.4,2.124,0
45.996,-77.427,2007,8,17,7,4.528,99.8,3.396,0
45.996,-77.427,2007,8,17,8,10.89,75.6,5.472,0
45.996,-77.427,2007,8,17,9,14.38,62.5,6.9,0
45.996,-77.427,2007,8,17,10,16.93,53.58,14.04,0
45.996,-77.427,2007,8,17,11,19.17,46.07,12.91,0
45.996,-77.427,2007,8,17,12,19.61,39.69,6.816,0
45.996,-77.427,2007,8,17,13,19.61,41.95,7.98,0
45.996,-77.427,2007,8,17,14,18.01,45.15,14.71,0
45.996,-77.427,2007,8,17,15,10.49,96.9,4.596,5.2
45.996,-77.427,2007,8,17,16,11.38,95.1,2.676,1.8
45.996,-77.427,2007,8,17,17,12.44,92.1,6.636,0.1
45.996,-77.427,2007,8,17,18,11.65,94.1,3.18,0.3
45.996,-77.427,2007,8,17,19,11.79,91.7,11.35,0
45.996,-77.427,2007,8,17,20,10.94,95.2,5.724,0
45.996,-77.427,2007,8,17,21,10.16,95.7,6.804,0
45.996,-77.427,2007,8,17,22,10.2,95.8,7.332,0.1
45.996,-77.427,2007,8,17,23,10.2,94.7,8.3,0.2
45.996,-77.427,2007,8,18,0,9.85,93.1,8.64,0
45.996,-77.427,2007,8,18,1,9.14,95.3,9.49,0
45.996,-77.427,2007,8,18,2,9.48,94.4,9.06,0
45.996,-77.427,2007,8,18,3,9.1,96,8.35,0
45.996,-77.427,2007,8,18,4,9.04,95.1,7.692,0
45.996,-77.427,2007,8,18,5,9.85,89.8,7.812,0
45.996,-77.427,2007,8,18,6,9.75,85.9,4.74,0
45.996,-77.427,2007,8,18,7,8.97,87.8,6.624,0
45.996,-77.427,2007,8,18,8,10.4,79.78,9.22,0
45.996,-77.427,2007,8,18,9,11.58,74.37,7.992,0
45.996,-77.427,2007,8,18,10,12.33,64.92,8.41,0
45.996,-77.427,2007,8,18,11,14.58,57.03,8.64,0
45.996,-77.427,2007,8,18,12,15.62,51.29,13.19,0
45.996,-77.427,2007,8,18,13,15.12,54.88,12.82,0
45.996,-77.427,2007,8,18,14,16.14,55.73,6.888,0
45.996,-77.427,2007,8,18,15,15.76,53.72,9,0
45.996,-77.427,2007,8,18,16,16.31,56.93,5.976,0
45.996,-77.427,2007,8,18,17,16.61,55.66,7.212,0
45.996,-77.427,2007,8,18,18,16.31,56.08,7.356,0
45.996,-77.427,2007,8,18,19,16.15,59.87,4.32,0
45.996,-77.427,2007,8,18,20,13.66,75.66,4.236,0
45.996,-77.427,2007,8,18,21,12.4,83,3.828,0
45.996,-77.427,2007,8,18,22,10.29,92.7,1.788,0
45.996,-77.427,2007,8,18,23,8.76,98.2,1.092,0
45.996,-77.427,2007,8,19,0,8.52,99.5,1.98,0
45.996,-77.427,2007,8,19,1,7.673,99.4,2.304,0
45.996,-77.427,2007,8,19,2,6.997,99.4,2.316,0
45.996,-77.427,2007,8,19,3,6.418,99.8,1.332,0
45.996,-77.427,2007,8,19,4,5.23,99.9,1.152,0
45.996,-77.427,2007,8,19,5,5.4,99.8,2.532,0
45.996,-77.427,2007,8,19,6,4.103,99.9,2.064,0
45.996,-77.427,2007,8,19,7,4.382,99.8,1.5,0
45.996,-77.427,2007,8,19,8,9.49,94.1,2.424,0
45.996,-77.427,2007,8,19,9,12.74,79.32,3.744,0
45.996,-77.427,2007,8,19,10,15.19,65.32,8.14,0
45.996,-77.427,2007,8,19,11,16.1,55.31,5.556,0
45.996,-77.427,2007,8,19,12,16.78,55.48,7.392,0
45.996,-77.427,2007,8,19,13,17.02,52.38,7.812,0
45.996,-77.427,2007,8,19,14,16.71,55.65,4.164,0
45.996,-77.427,2007,8,19,15,19.03,46.21,9.42,0
45.996,-77.427,2007,8,19,16,17.84,47.33,7.752,0
45.996,-77.427,2007,8,19,17,19.2,42.86,7.584,0
45.996,-77.427,2007,8,19,18,19.3,40.75,4.98,0
45.996,-77.427,2007,8,19,19,18.52,47.13,4.044,0
45.996,-77.427,2007,8,19,20,12.73,82.2,2.484,0
45.996,-77.427,2007,8,19,21,9.07,91.5,2.892,0
45.996,-77.427,2007,8,19,22,7.708,96.7,3.06,0
45.996,-77.427,2007,8,19,23,6.936,99.3,2.76,0
45.996,-77.427,2007,8,20,0,5.878,99.3,2.208,0
45.996,-77.427,2007,8,20,1,5.537,99.8,3.048,0
45.996,-77.427,2007,8,20,2,4.787,99.9,3.144,0
45.996,-77.427,2007,8,20,3,4.317,99.9,2.556,0
45.996,-77.427,2007,8,20,4,3.777,99.9,2.736,0
45.996,-77.427,2007,8,20,5,3.538,99.8,3.12,0
45.996,-77.427,2007,8,20,6,3.538,99.8,3.444,0
45.996,-77.427,2007,8,20,7,4.255,99.9,2.1,0
45.996,-77.427,2007,8,20,8,8.84,93.6,4.044,0
45.996,-77.427,2007,8,20,9,11.72,83.1,3.624,0
45.996,-77.427,2007,8,20,10,14.65,72.15,2.076,0
45.996,-77.427,2007,8,20,11,17.12,56.23,5.892,0
45.996,-77.427,2007,8,20,12,18.31,49.31,5.124,0
45.996,-77.427,2007,8,20,13,19.16,47.02,5.832,0
45.996,-77.427,2007,8,20,14,19.71,40.82,6.216,0
45.996,-77.427,2007,8,20,15,19.44,43.1,5.316,0
45.996,-77.427,2007,8,20,16,19.85,41.4,5.832,0
45.996,-77.427,2007,8,20,17,20.67,40.27,5.136,0
45.996,-77.427,2007,8,20,18,20.22,42.32,4.404,0
45.996,-77.427,2007,8,20,19,19.54,46.48,5.688,0
45.996,-77.427,2007,8,20,20,13.62,83,1.764,0
45.996,-77.427,2007,8,20,21,10.13,94,1.632,0
45.996,-77.427,2007,8,20,22,7.842,98.1,2.148,0
45.996,-77.427,2007,8,20,23,7.481,98.9,2.484,0
45.996,-77.427,2007,8,21,0,6.8,99.9,2.16,0
45.996,-77.427,2007,8,21,1,5.059,99.8,2.004,0
45.996,-77.427,2007,8,21,2,4.42,99.9,2.544,0
45.996,-77.427,2007,8,21,3,4.118,99.9,1.992,0
45.996,-77.427,2007,8,21,4,3.503,99.8,2.22,0
45.996,-77.427,2007,8,21,5,3.094,99.8,2.544,0
45.996,-77.427,2007,8,21,6,2.308,99.8,3.048,0
45.996,-77.427,2007,8,21,7,3.094,99.8,2.484,0
45.996,-77.427,2007,8,21,8,8.98,95.9,3.384,0
45.996,-77.427,2007,8,21,9,12.78,80.6,3.336,0
45.996,-77.427,2007,8,21,10,16.46,67.1,6.312,0
45.996,-77.427,2007,8,21,11,18.72,52.93,11.16,0
45.996,-77.427,2007,8,21,12,19.88,46.72,11.51,0
45.996,-77.427,2007,8,21,13,20.97,40.92,11.76,0
45.996,-77.427,2007,8,21,14,21.59,41.16,9.98,0
45.996,-77.427,2007,8,21,15,22.4,37.41,13.88,0
45.996,-77.427,2007,8,21,16,22.81,36.32,8.21,0
45.996,-77.427,2007,8,21,17,22.95,33.42,13.64,0
45.996,-77.427,2007,8,21,18,22.06,35.06,10.25,0
45.996,-77.427,2007,8,21,19,21.21,37.61,5.688,0
45.996,-77.427,2007,8,21,20,16.44,58.08,3.228,0
45.996,-77.427,2007,8,21,21,11.76,81.2,2.82,0
45.996,-77.427,2007,8,21,22,10.5,84.3,3.204,0
45.996,-77.427,2007,8,21,23,10.91,78.89,6.228,0
45.996,-77.427,2007,8,22,0,11.36,83.3,5.604,0
45.996,-77.427,2007,8,22,1,9.92,89.2,2.364,0
45.996,-77.427,2007,8,22,2,9.1,91.5,2.4,0
45.996,-77.427,2007,8,22,3,9.1,92.1,3.744,0
45.996,-77.427,2007,8,22,4,9.65,90.5,5.424,0
45.996,-77.427,2007,8,22,5,12.72,78.86,6.552,0
45.996,-77.427,2007,8,22,6,13.36,78.26,3.936,0
45.996,-77.427,2007,8,22,7,13.56,80.3,4.272,0
45.996,-77.427,2007,8,22,8,14.14,78.9,8.28,0
45.996,-77.427,2007,8,22,9,14.51,80.2,7.704,0
45.996,-77.427,2007,8,22,10,15.19,80.6,10.86,0
45.996,-77.427,2007,8,22,11,15.6,80.8,8.05,0
45.996,-77.427,2007,8,22,12,16.41,80.7,9.67,0
45.996,-77.427,2007,8,22,13,17.7,78.1,11.9,0
45.996,-77.427,2007,8,22,14,17.43,80.8,7.476,0
45.996,-77.427,2007,8,22,15,16.92,83.5,9.91,0
45.996,-77.427,2007,8,22,16,17.03,85.2,6.708,0
45.996,-77.427,2007,8,22,17,17.2,83.2,11.92,0
45.996,-77.427,2007,8,22,18,17.13,83.1,9.82,0
45.996,-77.427,2007,8,22,19,16.86,85.3,9.74,0
45.996,-77.427,2007,8,22,20,16.28,87.8,7.5,0
45.996,-77.427,2007,8,22,21,16.08,91.3,8.1,0
45.996,-77.427,2007,8,22,22,16.11,90.7,5.028,0
45.996,-77.427,2007,8,22,23,16.22,90.6,5.784,0
45.996,-77.427,2007,8,23,0,16.05,92.1,8.32,0
45.996,-77.427,2007,8,23,1,15.98,92.9,13.13,0
45.996,-77.427,2007,8,23,2,16.08,92.9,9.74,0
45.996,-77.427,2007,8,23,3,15.77,94.7,8.14,0
45.996,-77.427,2007,8,23,4,15.94,95.3,3.396,0
45.996,-77.427,2007,8,23,5,15.98,96.2,8.2,0
45.996,-77.427,2007,8,23,6,16.05,95.9,6.66,0
45.996,-77.427,2007,8,23,7,16.11,94.8,9.07,0
45.996,-77.427,2007,8,23,8,16.45,95,5.268,0
45.996,-77.427,2007,8,23,9,17.2,95.4,6.396,0.1
45.996,-77.427,2007,8,23,10,18.42,93.7,8.12,0.6
45.996,-77.427,2007,8,23,11,21.24,85.5,10.24,0
45.996,-77.427,2007,8,23,12,21.07,85.4,9.32,0
45.996,-77.427,2007,8,23,13,23.6,75.7,10.18,0
45.996,-77.427,2007,8,23,14,23.32,80,10.81,0
45.996,-77.427,2007,8,23,15,23.43,81.8,7.74,0
45.996,-77.427,2007,8,23,16,23.6,84,8.24,0
45.996,-77.427,2007,8,23,17,22.64,88.1,7.116,0
45.996,-77.427,2007,8,23,18,23.05,87.7,5.796,0
45.996,-77.427,2007,8,23,19,23.19,85.4,7.344,0
45.996,-77.427,2007,8,23,20,22.2,88.9,5.928,0
45.996,-77.427,2007,8,23,21,21.55,92.3,5.856,0
45.996,-77.427,2007,8,23,22,20.46,97.7,4.332,0
45.996,-77.427,2007,8,23,23,20.05,99.3,5.64,0
45.996,-77.427,2007,8,24,0,19.61,100,3.24,0
45.996,-77.427,2007,8,24,1,19.82,100,4.836,0
45.996,-77.427,2007,8,24,2,19.75,100,7.356,0.1
45.996,-77.427,2007,8,24,3,19.71,100,6.648,4
45.996,-77.427,2007,8,24,4,20.05,100,7.716,2
45.996,-77.427,2007,8,24,5,20.22,100,5.148,0
45.996,-77.427,2007,8,24,6,20.53,100,4.896,0
45.996,-77.427,2007,8,24,7,20.26,100,5.976,0
45.996,-77.427,2007,8,24,8,20.63,100,4.512,0
45.996,-77.427,2007,8,24,9,23.39,94.1,3.684,0
45.996,-77.427,2007,8,24,10,24.11,87.4,10.22,0
45.996,-77.427,2007,8,24,11,25.64,79.9,13.26,0.1
45.996,-77.427,2007,8,24,12,26.43,75.7,6.828,0
45.996,-77.427,2007,8,24,13,26.29,70.32,11.96,0
45.996,-77.427,2007,8,24,14,24.79,80.4,11.7,0
45.996,-77.427,2007,8,24,15,27.59,66.63,16.39,0
45.996,-77.427,2007,8,24,16,25.92,73.15,8.7,0
45.996,-77.427,2007,8,24,17,27.42,62.75,12.76,0
45.996,-77.427,2007,8,24,18,26.26,70.9,7.44,0
45.996,-77.427,2007,8,24,19,24.96,77.85,4.644,0
45.996,-77.427,2007,8,24,20,23.67,82.3,5.772,0
45.996,-77.427,2007,8,24,21,22.47,90,3.66,0
45.996,-77.427,2007,8,24,22,21.18,97.1,2.076,0
45.996,-77.427,2007,8,24,23,21.08,97.3,1.332,0
45.996,-77.427,2007,8,25,0,20.44,99.9,1.704,0.2
45.996,-77.427,2007,8,25,1,20.03,100,1.752,0.2
45.996,-77.427,2007,8,25,2,20.37,100,1.716,1
45.996,-77.427,2007,8,25,3,19.89,100,4.164,4
45.996,-77.427,2007,8,25,4,19.48,99,4.74,2.6
45.996,-77.427,2007,8,25,5,19.45,99.5,5.7,4.7
45.996,-77.427,2007,8,25,6,19.31,98.1,4.776,2.5
45.996,-77.427,2007,8,25,7,18.77,95.8,5.304,1.4
45.996,-77.427,2007,8,25,8,18.74,96.9,2.94,0.5
45.996,-77.427,2007,8,25,9,18.91,94,5.58,0.6
45.996,-77.427,2007,8,25,10,19.28,93.2,4.248,0
45.996,-77.427,2007,8,25,11,19.34,92.8,3.828,0
45.996,-77.427,2007,8,25,12,18.86,95.9,4.344,0
45.996,-77.427,2007,8,25,13,18.59,98.9,4.128,0.3
45.996,-77.427,2007,8,25,14,19.1,97.8,5.916,1.1
45.996,-77.427,2007,8,25,15,19.24,97.1,1.968,1.5
45.996,-77.427,2007,8,25,16,19.44,98.7,3.132,0.8
45.996,-77.427,2007,8,25,17,19.68,96.8,4.02,0
45.996,-77.427,2007,8,25,18,19.68,97.9,2.436,0.1
45.996,-77.427,2007,8,25,19,19.71,97.2,1.644,0
45.996,-77.427,2007,8,25,20,19.34,99.2,0.912,0
45.996,-77.427,2007,8,25,21,18.94,100,1.08,0
45.996,-77.427,2007,8,25,22,18.46,100,1.26,0
45.996,-77.427,2007,8,25,23,17.95,97.5,6.36,5.2
45.996,-77.427,2007,8,26,0,17.72,98.2,5.688,1.5
45.996,-77.427,2007,8,26,1,17.14,98.4,5.16,0.4
45.996,-77.427,2007,8,26,2,16.52,99.4,7.572,0.1
45.996,-77.427,2007,8,26,3,16.46,98.8,7.968,0
45.996,-77.427,2007,8,26,4,16.08,97.2,7.416,0
45.996,-77.427,2007,8,26,5,15.33,98.4,4.704,0
45.996,-77.427,2007,8,26,6,15.09,98.9,5.628,0
45.996,-77.427,2007,8,26,7,15.16,97.2,6.42,0
45.996,-77.427,2007,8,26,8,15.53,89.4,6.648,0
45.996,-77.427,2007,8,26,9,16.08,86.3,7.236,0
45.996,-77.427,2007,8,26,10,17.81,73.02,6.936,0
45.996,-77.427,2007,8,26,11,18.21,58.25,8.46,0
45.996,-77.427,2007,8,26,12,19.37,55.75,12.79,0
45.996,-77.427,2007,8,26,13,20.56,52.38,12.02,0
45.996,-77.427,2007,8,26,14,20.97,47.06,12.76,0
45.996,-77.427,2007,8,26,15,21.42,44.47,10.58,0
45.996,-77.427,2007,8,26,16,21.69,43.24,11.84,0
45.996,-77.427,2007,8,26,17,22.4,41.71,5.256,0
45.996,-77.427,2007,8,26,18,21.42,43,8.69,0
45.996,-77.427,2007,8,26,19,19.75,50.13,5.184,0
45.996,-77.427,2007,8,26,20,14.68,83.1,3.168,0
45.996,-77.427,2007,8,26,21,11.93,92.4,2.448,0
45.996,-77.427,2007,8,26,22,10.33,98.4,2.628,0
45.996,-77.427,2007,8,26,23,9.75,99.9,2.784,0
45.996,-77.427,2007,8,27,0,8.8,99.9,3.372,0
45.996,-77.427,2007,8,27,1,8.12,99.9,2.352,0
45.996,-77.427,2007,8,27,2,7.38,99.9,3.072,0
45.996,-77.427,2007,8,27,3,6.56,99.9,2.304,0
45.996,-77.427,2007,8,27,4,5.912,99.9,3.492,0
45.996,-77.427,2007,8,27,5,5.605,99.9,3.888,0
45.996,-77.427,2007,8,27,6,5.332,99.9,4.092,0
45.996,-77.427,2007,8,27,7,5.23,99.9,3.324,0
45.996,-77.427,2007,8,27,8,8.25,99.8,4.08,0
45.996,-77.427,2007,8,27,9,12.13,93.8,1.044,0
45.996,-77.427,2007,8,27,10,15.81,75.35,5.964,0
45.996,-77.427,2007,8,27,11,18.76,61.18,3.996,0
45.996,-77.427,2007,8,27,12,20.22,54.77,6.336,0
45.996,-77.427,2007,8,27,13,21.59,52.51,6.756,0
45.996,-77.427,2007,8,27,14,23.26,50.06,7.716,0
