id,lat,long,timezone,yr,mon,day,hr,temp,rh,ws,prec,grass_fuel_load,percent_cured,solrad,sunrise,sunset,sunlight_hours,mcffmc,ffmc,dmc,dc,isi,bui,fwi,dsr,mcgfmc_matted,mcgfmc_standing,gfmc,gsi,gfwi,prec_cumulative,canopy_drying
PRF,45.996,-77.427,-4,2007,5,14,6,-0.41,88.4,2.027,0.0,0.35,81.88,0.0053,5.6606,20.5321,14.8715,17.2343,84.186,15.7606,37.6881,2.0873,15.7389,2.7155,0.1594,24.7744,24.8833,76.3787,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,7,3.001,80.8,0.681,0.0,0.35,81.88,0.0531,5.6606,20.5321,14.8715,17.7876,83.7043,15.7734,37.9206,1.8293,15.7543,2.2622,0.1154,24.7078,24.8833,76.4526,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,8,8.6,58.8,2.066,0.0,0.35,81.88,0.2239,5.6606,20.5321,14.8715,17.7416,83.7442,15.852,38.2371,1.9719,15.8346,2.5278,0.1404,21.0857,23.039,79.1503,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,9,12.6,45.4,3.18,0.0,0.35,81.88,0.4128,5.6606,20.5321,14.8715,17.134,84.2736,16.0048,38.6136,2.2383,15.9874,3.0067,0.1909,15.6287,19.9343,83.2441,1.6873,6.9885,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,10,15.11,32.81,4.444,0.0,0.35,81.88,0.5777,5.6606,20.5321,14.8715,15.8825,85.3764,16.2301,39.0277,2.774,16.2112,3.909,0.3038,10.635,16.4298,86.8376,4.9009,14.6048,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,11,17.56,26.46,9.38,0.0,0.35,81.88,0.6984,5.6606,20.5321,14.8715,14.1834,86.9009,16.5168,39.4786,4.4082,16.4949,6.336,0.7141,7.7766,13.3944,88.1499,24.358,26.058,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,12,19.88,18.99,14.35,0.0,0.35,81.88,0.7782,5.6606,20.5321,14.8715,12.0352,88.8751,16.8744,39.9643,7.5121,16.8478,10.2604,1.6762,5.9737,10.5842,88.2936,47.9899,30.9018,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,13,20.66,17.9,14.86,0.0,0.35,81.88,0.8054,5.6606,20.5321,14.8715,10.3683,90.444,17.2509,40.4617,9.6527,17.2196,12.7119,2.4492,5.3388,9.4167,88.5095,53.3068,31.6523,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,14,19.95,18.72,15.92,0.0,0.35,81.88,0.7864,5.6606,20.5321,14.8715,9.3408,91.4277,17.6109,40.9485,11.7158,17.5752,14.928,3.255,5.3388,9.3584,88.2748,57.2299,32.1595,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,15,19.71,20.05,13.87,0.0,0.35,81.88,0.7288,5.6606,20.5321,14.8715,8.769,91.9807,17.9607,41.4316,11.428,17.921,14.7814,3.1987,5.3388,9.3584,88.7227,49.583,31.135,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,16,18.31,24.01,12.23,0.0,0.35,81.88,0.6295,5.6606,20.5321,14.8715,8.73,92.0185,18.2696,41.8938,10.5781,18.2269,14.0385,2.9196,5.6787,9.4392,88.8788,41.7057,29.8992,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,17,17.39,24.83,9.76,0.0,0.35,81.88,0.506,5.6606,20.5321,14.8715,8.73,92.0185,18.5598,42.3421,9.3401,18.5145,12.8317,2.4902,6.1627,9.6518,89.0661,30.4583,27.6544,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,18,17.09,25.27,6.086,0.0,0.35,81.88,0.3655,5.6606,20.5321,14.8715,8.73,92.0185,18.8433,42.786,7.7616,18.7956,11.1427,1.9397,6.6727,9.822,89.3474,14.2791,22.2432,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,19,16.21,32.5,4.424,0.0,0.35,81.88,0.21,5.6606,20.5321,14.8715,8.8286,91.9229,19.0862,43.2166,7.0421,19.037,10.3533,1.7032,7.957,10.5376,88.7186,6.5168,16.6403,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,20,15.26,41.72,2.77,0.0,0.35,81.88,0.0599,5.6606,20.5321,14.8715,9.2231,91.5412,19.2837,43.633,6.1376,19.234,9.2736,1.4015,9.9449,11.6729,87.4971,3.4005,11.9941,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,14,21,10.49,96.0,3.869,1.8,0.35,81.88,0.0,5.6606,20.5321,14.8715,45.1859,63.3183,17.6163,43.633,0.5956,17.6117,0.4987,0.0079,231.816,41.7168,2.6118,0.0,0.0,1.8,0.0
PRF,45.996,-77.427,-4,2007,5,14,22,10.84,89.7,4.837,0.6,0.35,81.88,0.0,5.6606,20.5321,14.8715,58.7116,55.2538,15.4676,43.633,0.3638,16.4005,0.2917,0.0031,207.3631,47.4274,6.8768,0.0,0.0,2.4,0.0
PRF,45.996,-77.427,-4,2007,5,14,23,10.49,90.8,5.11,0.0,0.35,81.88,0.0,5.6606,20.5321,14.8715,56.8888,56.2783,15.4676,43.633,0.4031,16.4005,0.3231,0.0037,175.6902,44.1488,13.3565,0.0,0.0,2.4,1.0
PRF,45.996,-77.427,-4,2007,5,15,0,10.16,88.5,8.17,0.0,0.35,81.25,0.0,5.6403,20.5523,14.912,54.4975,57.6504,15.4676,43.633,0.5246,16.4005,0.4206,0.0059,141.3334,40.3328,21.9558,0.0,0.0,2.4,2.0
PRF,45.996,-77.427,-4,2007,5,15,1,9.99,89.2,6.088,0.0,0.35,81.25,0.0,5.6403,20.5523,14.912,52.5947,58.7657,15.4676,43.633,0.5122,16.4005,0.4106,0.0056,118.1416,37.8357,29.0311,0.0,0.0,2.4,3.0
PRF,45.996,-77.427,-4,2007,5,15,2,9.62,93.3,5.455,0.3,0.35,81.25,0.0,5.6403,20.5523,14.912,58.9146,55.1408,14.353,43.633,0.3715,15.752,0.2907,0.0031,180.0499,41.3143,12.3675,0.0,0.0,2.7,0.0
PRF,45.996,-77.427,-4,2007,5,15,3,9.38,96.2,6.472,1.3,0.35,81.25,0.0,5.6403,20.5523,14.912,89.909,40.1601,10.9823,39.1576,0.0494,12.9115,0.0344,0.0001,230.6381,60.8922,2.7874,0.0,0.0,4.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,4,8.9,97.0,9.35,1.0,0.35,81.25,0.0,5.6403,20.5523,14.912,110.737,32.1151,8.5358,37.3598,0.0096,10.8654,0.0061,0.0,232.701,74.5181,2.4507,0.0,0.0,5.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,5,8.93,98.2,4.96,0.0,0.35,81.25,0.0,5.6403,20.5523,14.912,109.7676,32.4606,8.5358,37.3598,0.0084,10.8654,0.0053,0.0,224.5817,72.9057,3.7976,0.0,0.0,5.0,1.0
PRF,45.996,-77.427,-4,2007,5,15,6,9.31,98.9,4.031,0.7,0.35,81.25,0.0011,5.6403,20.5523,14.912,123.7519,27.7157,6.8305,36.4332,0.0022,9.3014,0.0013,0.0,244.2046,83.7052,0.6376,0.0,0.0,5.7,0.0
PRF,45.996,-77.427,-4,2007,5,15,7,9.71,98.6,2.586,0.0,0.35,81.25,0.0072,5.6403,20.5523,14.912,122.9972,27.9592,6.8335,36.7664,0.0022,9.3312,0.0013,0.0,235.3644,82.3718,2.0212,0.0,0.0,5.7,1.0
PRF,45.996,-77.427,-4,2007,5,15,8,10.26,97.9,2.925,0.0,0.35,81.25,0.0199,5.6403,20.5523,14.912,121.8213,28.3414,6.8383,37.1078,0.0025,9.363,0.0014,0.0,218.915,80.3276,4.7729,0.0,0.0,5.7,2.0
PRF,45.996,-77.427,-4,2007,5,15,9,11.21,94.8,5.421,0.0,0.35,81.25,0.0709,5.6403,20.5523,14.912,118.422,29.4652,6.8512,37.4634,0.0039,9.4033,0.0023,0.0,175.7889,74.5783,13.3108,0.0,0.0,5.7,3.0
PRF,45.996,-77.427,-4,2007,5,15,10,11.75,93.4,1.83,0.0,0.35,81.25,0.1143,5.6403,20.5523,14.912,115.29,30.5264,6.8684,37.8272,0.0043,9.4481,0.0025,0.0,138.0372,69.6419,22.8917,0.0,0.0,5.7,4.0
PRF,45.996,-77.427,-4,2007,5,15,11,12.26,90.9,2.107,0.0,0.35,81.25,0.1812,5.6403,20.5523,14.912,111.0348,32.0094,6.8932,38.1986,0.0065,9.5004,0.0038,0.0,99.2924,63.4054,35.7557,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,12,12.6,91.8,3.976,0.0,0.35,81.25,0.1836,5.6403,20.5523,14.912,106.662,33.5852,6.9161,38.5751,0.0106,9.5512,0.0062,0.0,71.5213,57.7715,47.7577,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,13,13.32,91.9,4.268,0.0,0.35,81.25,0.1952,5.6403,20.5523,14.912,102.3666,35.1869,6.9401,38.9624,0.0157,9.6036,0.0092,0.0,52.6099,52.8847,57.8127,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,14,13.42,89.2,3.634,0.0,0.35,81.25,0.2455,5.6403,20.5523,14.912,97.3469,37.1299,6.9723,39.3512,0.0233,9.6639,0.0138,0.0,38.6968,47.6993,66.4558,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,15,13.15,89.4,4.869,0.0,0.35,81.25,0.2213,5.6403,20.5523,14.912,92.4154,39.1179,7.0032,39.7359,0.0373,9.7226,0.0221,0.0,31.0422,43.4004,71.6928,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,15,16,12.02,94.8,4.76,0.1,0.35,81.25,0.0967,5.6403,20.5523,14.912,90.1091,40.0761,7.0171,40.1037,0.0446,9.7634,0.0266,0.0,50.911,43.5093,58.8067,0.0,0.0,0.1,0.0
PRF,45.996,-77.427,-4,2007,5,15,17,12.29,89.6,5.365,0.0,0.35,81.25,0.1474,5.6403,20.5523,14.912,85.7717,41.9293,7.0455,40.4756,0.0646,9.8183,0.0386,0.0001,40.7039,40.2284,65.1315,0.0,0.0,0.1,1.0
PRF,45.996,-77.427,-4,2007,5,15,18,12.06,91.7,3.899,0.0,0.35,81.25,0.087,5.6403,20.5523,14.912,82.7537,43.2601,7.0677,40.844,0.0754,9.8669,0.0452,0.0001,36.3926,38.4312,67.9982,0.0,0.0,0.1,2.0
PRF,45.996,-77.427,-4,2007,5,15,19,11.61,93.3,3.35,0.1,0.35,81.25,0.0415,5.6403,20.5523,14.912,80.5347,44.261,7.0849,41.2056,0.0864,9.91,0.0519,0.0001,57.8733,38.8762,54.8328,0.0,0.0,0.2,0.0
PRF,45.996,-77.427,-4,2007,5,15,20,11.13,95.9,4.072,0.3,0.35,81.25,0.0079,5.6403,20.5523,14.912,79.1577,44.892,7.0951,41.5601,0.099,9.9455,0.0595,0.0002,132.0237,43.0021,24.6556,0.0,0.0,0.5,0.0
PRF,45.996,-77.427,-4,2007,5,15,21,10.59,97.8,1.67,0.0,0.35,81.25,0.0,5.6403,20.5523,14.912,78.5977,45.1508,7.0951,41.5601,0.0913,9.9455,0.0549,0.0002,128.1904,42.6668,25.82,0.0,0.0,0.5,1.0
PRF,45.996,-77.427,-4,2007,5,15,22,10.63,93.9,5.66,0.1,0.35,81.25,0.0,5.6403,20.5523,14.912,78.7872,45.0631,7.0951,41.5601,0.1101,9.9455,0.0662,0.0002,139.983,42.6032,22.3366,0.0,0.0,0.6,0.0
PRF,45.996,-77.427,-4,2007,5,15,23,10.12,91.6,5.134,0.0,0.35,81.25,0.0,5.6403,20.5523,14.912,76.0992,46.3214,7.0951,41.5601,0.1296,9.9455,0.0779,0.0003,121.8678,40.4652,27.8126,0.0,0.0,0.6,1.0
PRF,45.996,-77.427,-4,2007,5,16,0,9.71,93.3,2.605,0.4,0.35,80.62,0.0,5.6206,20.5724,14.9518,83.6596,42.857,7.0951,41.5601,0.066,9.9455,0.0397,0.0001,212.7044,45.4422,5.8569,0.0,0.0,1.0,0.0
PRF,45.996,-77.427,-4,2007,5,16,1,9.88,91.2,4.52,0.0,0.35,80.62,0.0,5.6206,20.5724,14.9518,80.7266,44.1737,7.0951,41.5601,0.0904,9.9455,0.0544,0.0002,182.8005,42.8218,11.7478,0.0,0.0,1.0,1.0
PRF,45.996,-77.427,-4,2007,5,16,2,9.27,94.7,5.684,1.5,0.35,80.62,0.0,5.6206,20.5724,14.9518,112.7633,31.4012,5.0073,41.5601,0.0066,7.6964,0.0035,0.0,225.2181,64.3879,3.6712,0.0,0.0,2.5,0.0
PRF,45.996,-77.427,-4,2007,5,16,3,8.83,98.4,3.106,2.9,0.35,80.62,0.0,5.6206,20.5724,14.9518,165.7799,16.007,2.5282,34.6058,0.0,4.2754,0.0,0.0,243.1347,111.5875,0.7847,0.0,0.0,5.4,0.0
PRF,45.996,-77.427,-4,2007,5,16,4,8.63,94.5,7.217,1.3,0.35,80.62,0.0,5.6206,20.5724,14.9518,177.3237,13.3217,1.1819,32.2965,0.0,2.1657,0.0,0.0,223.1996,121.3536,4.0138,0.0,0.0,6.7,0.0
PRF,45.996,-77.427,-4,2007,5,16,5,7.296,90.3,7.726,1.6,0.35,80.62,0.0,5.6206,20.5724,14.9518,185.999,11.4261,0.1332,29.4725,0.0,0.2634,0.0,0.0,209.1185,126.6682,6.5114,0.0,0.0,8.3,0.0
PRF,45.996,-77.427,-4,2007,5,16,6,6.613,92.1,9.6,0.9,0.35,80.62,0.0068,5.6206,20.5724,14.9518,187.215,11.1683,0.0116,28.1794,0.0,0.0232,0.0,0.0,211.5511,123.6169,6.0659,0.0,0.0,9.2,0.0
PRF,45.996,-77.427,-4,2007,5,16,7,5.931,89.5,11.37,1.2,0.35,80.62,0.0386,5.6206,20.5724,14.9518,188.4033,10.9181,0.0138,26.3577,0.0,0.0276,0.0,0.0,194.9039,120.1922,9.2401,0.0,0.0,10.4,0.0
PRF,45.996,-77.427,-4,2007,5,16,8,5.658,90.0,9.94,0.7,0.35,80.62,0.0649,5.6206,20.5724,14.9518,185.827,11.4628,0.0126,25.4103,0.0,0.0251,0.0,0.0,192.6022,112.4508,9.7032,0.0,0.0,11.1,0.0
PRF,45.996,-77.427,-4,2007,5,16,9,5.521,90.1,6.819,0.2,0.35,80.62,0.0901,5.6206,20.5724,14.9518,179.7343,12.7849,0.0121,25.3326,0.0,0.0242,0.0,0.0,191.7105,101.1336,9.8844,0.0,0.0,11.3,0.0
PRF,45.996,-77.427,-4,2007,5,16,10,6.408,87.6,5.961,0.1,0.35,80.62,0.1458,5.6206,20.5724,14.9518,171.2402,14.7126,0.0176,25.4422,0.0,0.0352,0.0,0.0,157.8428,87.9771,17.5434,0.0,0.0,11.4,0.0
PRF,45.996,-77.427,-4,2007,5,16,11,7.671,82.1,4.861,0.0,0.35,80.62,0.2473,5.6206,20.5724,14.9518,159.1024,17.6526,0.0481,25.7447,0.0001,0.0958,0.0,0.0,102.5741,72.3647,34.4711,0.0,0.0,11.4,1.0
PRF,45.996,-77.427,-4,2007,5,16,12,8.49,77.26,9.6,0.0,0.35,80.62,0.3385,5.6206,20.5724,14.9518,143.1733,21.8839,0.091,26.0596,0.0004,0.1804,0.0001,0.0,61.2343,55.8635,52.9443,0.0,0.0,11.4,2.0
PRF,45.996,-77.427,-4,2007,5,16,13,8.82,70.01,8.16,0.0,0.35,80.62,0.4317,5.6206,20.5724,14.9518,127.0719,26.6603,0.1497,26.3794,0.002,0.2952,0.0004,0.0,37.0136,43.0634,67.4712,0.0,0.0,11.4,3.0
PRF,45.996,-77.427,-4,2007,5,16,14,9.03,66.87,5.75,0.0,0.35,80.62,0.4557,5.6206,20.5724,14.9518,113.2143,31.2438,0.2161,26.7023,0.0064,0.4237,0.0015,0.0,25.1444,34.9075,75.8115,0.0,0.0,11.4,4.0
PRF,45.996,-77.427,-4,2007,5,16,15,7.291,86.7,6.676,0.4,0.35,80.62,0.1929,5.6206,20.5724,14.9518,114.5322,30.787,0.0215,26.3011,0.0059,0.043,0.0012,0.0,96.7633,38.6255,36.6931,0.0,0.0,11.8,0.0
PRF,45.996,-77.427,-4,2007,5,16,16,8.08,69.54,5.91,0.3,0.35,80.62,0.3361,5.6206,20.5724,14.9518,108.6064,32.8779,0.0546,26.0867,0.0098,0.1087,0.0021,0.0,102.0719,36.1307,34.659,0.0,0.0,12.1,0.0
PRF,45.996,-77.427,-4,2007,5,16,17,9.03,52.82,8.69,0.1,0.35,80.62,0.3696,5.6206,20.5724,14.9518,95.1839,37.9919,0.0946,26.2353,0.036,0.1875,0.0078,0.0,66.0245,29.0717,50.4423,0.0,0.0,12.2,0.0
PRF,45.996,-77.427,-4,2007,5,16,18,9.85,44.45,7.543,0.0,0.35,80.62,0.2985,5.6206,20.5724,14.9518,80.9554,44.0697,0.2161,26.5706,0.1035,0.4235,0.0239,0.0,36.9501,23.2437,67.5179,0.0,0.0,12.2,1.0
PRF,45.996,-77.427,-4,2007,5,16,19,8.48,70.01,2.602,0.0,0.35,80.62,0.1193,5.6206,20.5724,14.9518,74.6629,47.0062,0.2725,26.8853,0.1259,0.5315,0.0299,0.0001,30.5635,22.8059,71.9639,0.0,0.0,12.2,2.0
PRF,45.996,-77.427,-4,2007,5,16,20,7.328,81.2,2.606,0.0,0.35,80.62,0.0252,5.6206,20.5724,14.9518,70.8822,48.8519,0.3031,27.1827,0.1616,0.5897,0.0389,0.0001,29.053,22.8671,73.0418,0.0,0.0,12.2,3.0
PRF,45.996,-77.427,-4,2007,5,16,21,6.238,90.8,2.414,0.0,0.35,80.62,0.0,5.6206,20.5724,14.9518,69.1306,49.7289,0.3031,27.1827,0.1788,0.5897,0.0431,0.0001,29.053,24.7136,73.0443,0.0,0.0,12.2,4.0
PRF,45.996,-77.427,-4,2007,5,16,22,5.658,92.5,2.196,0.0,0.35,80.62,0.0,5.6206,20.5724,14.9518,67.8109,50.3991,0.3031,27.1827,0.1919,0.5897,0.0462,0.0001,29.053,26.1565,73.0472,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,16,23,5.316,93.0,1.214,0.0,0.35,80.62,0.0,5.6206,20.5724,14.9518,66.7767,50.9301,0.3031,27.1827,0.1944,0.5897,0.0468,0.0001,29.053,27.0789,73.0594,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,0,5.078,96.4,2.183,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,66.1965,51.2302,0.3031,27.1827,0.2113,0.5897,0.0509,0.0001,29.6318,28.512,72.5335,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,1,4.737,98.0,2.388,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,65.8804,51.3945,0.3031,27.1827,0.2175,0.5897,0.0524,0.0001,30.448,29.8122,71.9511,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,2,5.082,95.3,3.758,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,65.0253,51.8411,0.3031,27.1827,0.245,0.5897,0.059,0.0002,30.448,29.8122,71.9345,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,3,4.709,96.2,5.126,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,64.2996,52.223,0.3031,27.1827,0.2737,0.5897,0.0659,0.0002,30.448,30.0672,71.9167,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,4,4.403,95.6,2.33,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,63.6451,52.5697,0.3031,27.1827,0.2467,0.5897,0.0594,0.0002,30.448,30.0739,71.9518,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,5,2.737,98.7,1.951,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,63.4814,52.6567,0.3031,27.1827,0.2442,0.5897,0.0588,0.0002,31.2917,31.0684,71.36,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,6,1.345,99.7,1.688,0.0,0.35,79.99,0.0002,5.6013,20.5922,14.9909,63.4479,52.6746,0.3032,27.3904,0.2415,0.59,0.0582,0.0002,32.1828,32.0525,70.737,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,7,2.265,99.3,1.798,0.0,0.35,79.99,0.0022,5.6013,20.5922,14.9909,63.3647,52.7188,0.3035,27.6118,0.244,0.5908,0.0588,0.0002,32.4642,32.4641,70.5394,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,8,7.331,73.57,4.141,0.0,0.35,79.99,0.161,5.6013,20.5922,14.9909,59.1103,55.0321,0.3465,27.9093,0.3443,0.6722,0.0845,0.0003,27.6583,29.6362,73.9166,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,9,9.57,53.35,4.583,0.0,0.35,79.99,0.3572,5.6013,20.5922,14.9909,52.7272,58.6873,0.4457,28.2403,0.4722,0.8575,0.1205,0.0006,20.51,24.9494,79.1109,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,10,10.14,48.81,4.315,0.0,0.35,79.99,0.4765,5.6013,20.5922,14.9909,46.8397,62.272,0.5609,28.5799,0.5786,1.0693,0.154,0.001,15.7941,21.7102,82.5687,2.0818,8.4892,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,11,12.22,38.47,7.528,0.0,0.35,79.99,0.6257,5.6013,20.5922,14.9909,40.0947,66.6555,0.7278,28.9507,0.8194,1.3696,0.23,0.002,11.8243,18.3342,85.0514,11.2645,20.5494,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,12,13.03,34.78,9.23,0.0,0.35,79.99,0.7039,5.6013,20.5922,14.9909,34.0376,70.8699,0.9165,29.3337,1.0243,1.7001,0.3034,0.0033,9.7977,16.1514,86.1303,18.4996,24.0929,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,13,13.57,32.26,8.28,0.0,0.35,79.99,0.74,5.6013,20.5922,14.9909,29.0826,74.5327,1.1205,29.7247,1.1333,2.0481,0.3534,0.0043,8.5888,14.8375,87.0107,18.2816,24.0082,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,14,15.14,27.83,10.23,0.0,0.35,79.99,0.7519,5.6013,20.5922,14.9909,24.4781,78.126,1.3631,30.1393,1.593,2.4493,0.5244,0.0087,7.718,13.4527,87.1997,26.2794,26.6003,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,15,15.92,28.92,9.2,0.0,0.35,79.99,0.7034,5.6013,20.5922,14.9909,21.0033,80.9678,1.6143,30.5656,2.006,2.8521,0.6944,0.0143,7.5934,12.9141,87.4503,23.3755,25.7639,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,16,16.33,29.05,8.35,0.0,0.35,79.99,0.6187,5.6013,20.5922,14.9909,18.3682,83.2023,1.8715,30.9981,2.5215,3.2522,0.9141,0.0232,7.5934,12.6536,87.5945,20.5904,24.8577,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,17,16.44,27.72,11.55,0.0,0.35,79.99,0.505,5.6013,20.5922,14.9909,16.1647,85.1263,2.1353,31.4322,3.8334,3.6507,2.3073,0.1195,7.5934,12.3634,87.0301,30.6705,27.704,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,18,15.21,35.4,10.39,0.0,0.35,79.99,0.3549,5.6013,20.5922,14.9909,15.1114,86.0644,2.3535,31.8478,4.1207,3.973,2.6701,0.1547,8.6239,12.3634,86.6531,24.2745,26.0334,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,19,13.88,37.17,12.99,0.0,0.35,79.99,0.2065,5.6013,20.5922,14.9909,14.4539,86.6561,2.5471,32.2435,5.107,4.254,3.5988,0.2624,10.0354,12.5952,85.4146,26.8324,26.749,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,20,11.78,45.88,9.47,0.0,0.35,79.99,0.061,5.6013,20.5922,14.9909,14.4385,86.6701,2.6886,32.6077,4.2854,4.4582,2.9833,0.1883,12.0363,13.6103,84.6867,14.9807,22.5858,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,21,9.57,56.5,9.35,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,14.5578,86.5623,2.6886,32.6077,4.195,4.4582,2.9039,0.1795,14.4271,15.2261,83.1213,10.3141,19.9198,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,22,7.671,65.76,4.195,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,14.9821,86.1804,2.6886,32.6077,3.0654,4.4582,1.8386,0.0799,16.482,16.9247,82.0771,1.6951,7.0215,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,17,23,3.999,82.9,3.13,0.0,0.35,79.99,0.0,5.6013,20.5922,14.9909,16.0467,85.2308,2.6886,32.6077,2.5444,4.4582,1.2251,0.039,19.8135,20.07,79.683,0.0663,0.251,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,0,2.0,90.8,3.142,0.0,0.35,79.36,0.0,5.5826,20.6119,15.0293,17.4524,83.9957,2.6886,32.6077,2.1524,4.4582,0.882,0.0218,23.198,23.3503,77.0574,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,1,0.977,93.1,1.733,0.0,0.35,79.36,0.0,5.5826,20.6119,15.0293,18.7638,82.8623,2.6886,32.6077,1.7296,4.4582,0.7087,0.0148,25.6153,25.7101,75.3276,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,2,0.06,95.2,2.84,0.0,0.35,79.36,0.0,5.5826,20.6119,15.0293,20.1451,81.6878,2.6886,32.6077,1.5827,4.4582,0.6485,0.0126,27.6887,27.7471,73.8072,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,3,0.477,95.5,5.343,0.0,0.35,79.36,0.0,5.5826,20.6119,15.0293,21.4723,80.5774,2.6886,32.6077,1.5816,4.4582,0.6481,0.0126,29.0881,29.1224,72.7674,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,4,-0.07,97.4,2.949,0.0,0.35,79.36,0.0,5.5826,20.6119,15.0293,22.7449,79.5289,2.6886,32.6077,1.2564,4.4582,0.5148,0.0084,30.369,30.3902,71.8979,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,5,-1.196,97.4,2.586,0.0,0.35,79.36,0.0,5.5826,20.6119,15.0293,23.8172,78.6576,2.6886,32.6077,1.1356,4.4582,0.4653,0.007,31.2361,31.2495,71.2924,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,6,-1.64,98.4,1.716,0.0,0.35,79.36,0.0009,5.5826,20.6119,15.0293,24.8322,77.8428,2.6886,32.6077,1.013,4.4582,0.4151,0.0057,32.011,32.0481,70.7592,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,7,0.751,94.3,1.689,0.0,0.35,79.36,0.0159,5.5826,20.6119,15.0293,25.2822,77.4847,2.6895,32.8065,0.9829,4.4641,0.403,0.0054,32.011,32.0481,70.7594,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,8,6.049,83.7,2.552,0.0,0.35,79.36,0.1031,5.5826,20.6119,15.0293,25.1955,77.5535,2.7114,33.0847,1.0322,4.5007,0.4246,0.006,29.5817,30.9736,72.4603,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,5,18,9,8.83,70.84,5.521,0.0,0.35,79.36,0.2627,5.5826,20.6119,15.0293,24.5597,78.0606,2.7686,33.4047,1.2495,4.5868,0.5181,0.0085,24.1363,27.8514,76.305,0.0,0.0,0.0,0.0
